Species A,Gene A,Species B,Gene B,Score
Homo sapiens,UQCRQ,Homo sapiens,NDUFV1,1.632196241
Homo sapiens,UQCRQ,Homo sapiens,NIPSNAP1,1.542435358
Homo sapiens,UQCRQ,Homo sapiens,OGDH,1.45148701
Homo sapiens,UQCRQ,Homo sapiens,PDHA1,1.611333249
Homo sapiens,UQCRQ,Homo sapiens,PDHB,1.612183404
Homo sapiens,UQCRQ,Homo sapiens,PHB,1.594682324
Homo sapiens,UQCRQ,Homo sapiens,PHB2,1.579261152
Homo sapiens,UQCRQ,Homo sapiens,SCCPDH,1.562349575
Homo sapiens,UQCRQ,Homo sapiens,TFAM,1.550183039
Homo sapiens,UQCRQ,Homo sapiens,TOMM22,1.600923225
Homo sapiens,UQCRQ,Homo sapiens,TOMM40,1.548757792
Homo sapiens,UQCRQ,Homo sapiens,TOMM5,1.514052597
Homo sapiens,UQCRQ,Homo sapiens,UQCRC1,1.652476777
Homo sapiens,UQCRQ,Homo sapiens,UQCRC2,1.703532391
Homo sapiens,UQCRQ,Homo sapiens,VDAC2,1.65198315
Homo sapiens,UQCRQ,Homo sapiens,VDAC3,1.593661189
Homo sapiens,UQCRQ,Homo sapiens,ZNF782,1.461690034
Homo sapiens,UQCRH,Homo sapiens,UQCRQ,0.991980842
Homo sapiens,SPPL2B,Homo sapiens,UQCRQ,0.982604187
Homo sapiens,UQCRQ,Homo sapiens,CYC1,0.763244637
Homo sapiens,UQCRQ,Homo sapiens,COX4I1,0.994546757
Homo sapiens,COX4I2,Homo sapiens,UQCRQ,0.987938616
Homo sapiens,UQCRQ,Homo sapiens,CYTB,0.999906686
Homo sapiens,UQCRQ,Homo sapiens,CST4,0.965629568
Homo sapiens,ATP2A1,Homo sapiens,UQCRQ,0.982343049
Homo sapiens,MAGEA8,Homo sapiens,UQCRQ,0.958637568
Homo sapiens,UQCRQ,Homo sapiens,CST1,0.999217453
Homo sapiens,UQCRQ,Homo sapiens,COX6B1,0.850492959
Homo sapiens,SLC22A4,Homo sapiens,UQCRQ,0.961125336
Homo sapiens,NAT8B,Homo sapiens,UQCRQ,0.992779738
Homo sapiens,FAM131B,Homo sapiens,UQCRQ,0.792511016
Homo sapiens,UQCRQ,Homo sapiens,BPIFA2,0.999170151
Homo sapiens,COX6A1,Homo sapiens,UQCRQ,0.948989524
Homo sapiens,UQCRQ,Homo sapiens,IGHA2,0.993858047
Homo sapiens,UQCR10,Homo sapiens,UQCRQ,0.996584713
Homo sapiens,UQCRQ,Homo sapiens,COX7A2L,0.99995306
Homo sapiens,C17orf59,Homo sapiens,UQCRQ,0.895416526
Homo sapiens,UQCRQ,Homo sapiens,UQCRC2,0.999815465
Homo sapiens,UQCRQ,Homo sapiens,UQCRC1,0.992696007
Homo sapiens,UQCRQ,Homo sapiens,UQCRFS1,0.993825569
Homo sapiens,UQCRQ,Homo sapiens,UQCRB,0.999999812
Homo sapiens,UQCRQ,Homo sapiens,PTGES2,0.999484388
Homo sapiens,UQCRQ,Homo sapiens,TUBA1C,0.787707337
Homo sapiens,FFAR1,Homo sapiens,UQCRQ,0.76421707
Homo sapiens,WIF1,Homo sapiens,UQCRQ,0.900137083
Homo sapiens,COX7B2,Homo sapiens,UQCRQ,0.990777771
Homo sapiens,TMEM184A,Homo sapiens,UQCRQ,0.796303536
Homo sapiens,SYT6,Homo sapiens,UQCRQ,0.973845166
Homo sapiens,CIART,Homo sapiens,UQCRQ,0.986794564
Homo sapiens,PTGES2,Homo sapiens,UQCRQ,0.999995633
Homo sapiens,FTL,Homo sapiens,UQCRQ,0.851477787
Homo sapiens,GLB1L3,Homo sapiens,UQCRQ,0.893031981
Homo sapiens,NRP1,Homo sapiens,UQCRQ,1.0
Homo sapiens,BSG,Homo sapiens,UQCRQ,0.99
Homo sapiens,SLC11A2,Homo sapiens,UQCRQ,0.455089772
Homo sapiens,SLC1A2,Homo sapiens,UQCRQ,0.48075541
Homo sapiens,SLC39A12,Homo sapiens,UQCRQ,0.682928841
Homo sapiens,SV2B,Homo sapiens,UQCRQ,0.636290606
Homo sapiens,CDH2,Homo sapiens,PRPH,0.979
Homo sapiens,NENF,Homo sapiens,PRPH,0.905
Homo sapiens,MTHFD1,Homo sapiens,PRPH,0.87
Homo sapiens,HNRNPU,Homo sapiens,PRPH,0.853
Homo sapiens,ILF3,Homo sapiens,PRPH,0.811
Homo sapiens,NDUFS4,Homo sapiens,PRPH,0.804
Homo sapiens,CALU,Homo sapiens,PRPH,0.801
Homo sapiens,SYNC,Homo sapiens,PRPH,1.0
Homo sapiens,FAM167A,Homo sapiens,PRPH,0.99999317
Homo sapiens,STK38L,Homo sapiens,PRPH,0.999978434
Homo sapiens,COX15,Homo sapiens,PRPH,0.000341728
Homo sapiens,DLST,Homo sapiens,PRPH,0.00109439
Homo sapiens,HSD17B10,Homo sapiens,PRPH,0.00075097
Homo sapiens,PDHA1,Homo sapiens,PRPH,0.000762108
Homo sapiens,SDHA,Homo sapiens,PRPH,0.00078001
Homo sapiens,SOD1,Homo sapiens,PRPH,0.000517865
Homo sapiens,VDAC1,Homo sapiens,PRPH,0.000886403
Homo sapiens,GOLGA2,Homo sapiens,PRPH,30.45
Homo sapiens,PRPH,Homo sapiens,AAK1,11.4
Homo sapiens,PRPH,Homo sapiens,ABLIM1,13.5
Homo sapiens,PRPH,Homo sapiens,ALDH1A2,35.0
Homo sapiens,PRPH,Homo sapiens,ARHGAP32,100.0
Homo sapiens,PRPH,Homo sapiens,BAG3,21.3
Homo sapiens,PRPH,Homo sapiens,BICD1,40.0
Homo sapiens,PRPH,Homo sapiens,BICD2,45.0
Homo sapiens,PRPH,Homo sapiens,C19orf44,30.0
Homo sapiens,PRPH,Homo sapiens,C1orf198,30.76
Homo sapiens,PRPH,Homo sapiens,C6orf132,50.0
Homo sapiens,PRPH,Homo sapiens,CAMSAP3,27.22
Homo sapiens,PRPH,Homo sapiens,CAPZA1,16.33
Homo sapiens,PRPH,Homo sapiens,CDK1,6.61
Homo sapiens,PRPH,Homo sapiens,CEP41,25.0
Homo sapiens,PRPH,Homo sapiens,CFAP97,20.0
Homo sapiens,PRPH,Homo sapiens,CKB,22.11
Homo sapiens,PRPH,Homo sapiens,CKS2,35.0
Homo sapiens,PRPH,Homo sapiens,CRK,5.57
Homo sapiens,PRPH,Homo sapiens,DDX19B,25.0
Homo sapiens,PRPH,Homo sapiens,DNAJA2,135.0
Homo sapiens,PRPH,Homo sapiens,DRG1,44.55
Homo sapiens,PRPH,Homo sapiens,DSP,13.49
Homo sapiens,PRPH,Homo sapiens,EIF4H,11.89
Homo sapiens,PRPH,Homo sapiens,ENO1,7.16
Homo sapiens,PRPH,Homo sapiens,ETFA,43.75
Homo sapiens,PRPH,Homo sapiens,EXOC4,7.08
Homo sapiens,PRPH,Homo sapiens,EXPH5,20.0
Homo sapiens,PRPH,Homo sapiens,C1orf86,20.0
Homo sapiens,PRPH,Homo sapiens,FAM83B,170.0
Homo sapiens,PRPH,Homo sapiens,FARSA,31.5
Homo sapiens,PRPH,Homo sapiens,GFAP,31.0
Homo sapiens,PRPH,Homo sapiens,HINT1,20.0
Homo sapiens,PRPH,Homo sapiens,IARS2,265.0
Homo sapiens,PRPH,Homo sapiens,IFFO1,105.0
Homo sapiens,PRPH,Homo sapiens,IFFO2,65.0
Homo sapiens,PRPH,Homo sapiens,IFT74,16.41
Homo sapiens,PRPH,Homo sapiens,INA,522.67
Homo sapiens,PRPH,Homo sapiens,IPMK,25.0
Homo sapiens,PRPH,Homo sapiens,KIAA1671,12.23
Homo sapiens,PRPH,Homo sapiens,KRT18,41.91
Homo sapiens,PRPH,Homo sapiens,KRT19,63.48
Homo sapiens,PRPH,Homo sapiens,KRT8,31.68
Homo sapiens,PRPH,Homo sapiens,LDHB,11.67
Homo sapiens,PRPH,Homo sapiens,LIMD1,10.37
Homo sapiens,PRPH,Homo sapiens,NES,110.0
Homo sapiens,PRPH,Homo sapiens,NUDT19,105.0
Homo sapiens,PRPH,Homo sapiens,OCRL,25.0
Homo sapiens,PRPH,Homo sapiens,PDLIM7,70.0
Homo sapiens,PRPH,Homo sapiens,PLEC,315.0
Homo sapiens,PRPH,Homo sapiens,PLEKHG1,25.0
Homo sapiens,PRPH,Homo sapiens,PPP1R13B,30.0
Homo sapiens,PRPH,Homo sapiens,PSMC2,6.52
Homo sapiens,PRPH,Homo sapiens,PSMD12,15.19
Homo sapiens,PRPH,Homo sapiens,RASSF8,38.18
Homo sapiens,PRPH,Homo sapiens,RIPK2,45.0
Homo sapiens,PRPH,Homo sapiens,ROCK2,21.0
Homo sapiens,PRPH,Homo sapiens,RTCB,21.0
Homo sapiens,PRPH,Homo sapiens,SACS,35.0
Homo sapiens,PRPH,Homo sapiens,SIPA1L3,26.25
Homo sapiens,PRPH,Homo sapiens,SIRT2,100.0
Homo sapiens,PRPH,Homo sapiens,STUB1,25.45
Homo sapiens,PRPH,Homo sapiens,SYNJ1,19.01
Homo sapiens,PRPH,Homo sapiens,SYNM,510.0
Homo sapiens,PRPH,Homo sapiens,TAB2,17.5
Homo sapiens,PRPH,Homo sapiens,TARS2,25.0
Homo sapiens,PRPH,Homo sapiens,TBK1,23.33
Homo sapiens,PRPH,Homo sapiens,TBKBP1,30.0
Homo sapiens,PRPH,Homo sapiens,TCHP,24.87
Homo sapiens,PRPH,Homo sapiens,TNRC6A,7.07
Homo sapiens,PRPH,Homo sapiens,TOMM22,20.0
Homo sapiens,PRPH,Homo sapiens,USP54,30.0
Homo sapiens,PRPH,Homo sapiens,VIM,44.2
Homo sapiens,PRPH,Homo sapiens,VPS13C,32.08
Homo sapiens,PRPH,Homo sapiens,ZMYM6,20.0
Homo sapiens,PRPH,Homo sapiens,ARFGAP2,8.48
Homo sapiens,PRPH,Homo sapiens,ARHGAP21,4.16
Homo sapiens,PRPH,Homo sapiens,ASNS,9.03
Homo sapiens,PRPH,Homo sapiens,CCDC85C,7.5
Homo sapiens,PRPH,Homo sapiens,CCT2,5.68
Homo sapiens,PRPH,Homo sapiens,CSTF2T,4.97
Homo sapiens,PRPH,Homo sapiens,HGS,21.54
Homo sapiens,PRPH,Homo sapiens,HSPA1A,4.44
Homo sapiens,PRPH,Homo sapiens,IRAK1,4.51
Homo sapiens,PRPH,Homo sapiens,KIAA1217,23.33
Homo sapiens,PRPH,Homo sapiens,KIF14,5.53
Homo sapiens,PRPH,Homo sapiens,KIF1B,11.05
Homo sapiens,PRPH,Homo sapiens,KIF7,14.0
Homo sapiens,PRPH,Homo sapiens,LASP1,13.12
Homo sapiens,PRPH,Homo sapiens,LPP,9.03
Homo sapiens,PRPH,Homo sapiens,MPHOSPH9,12.73
Homo sapiens,PRPH,Homo sapiens,PDCD2L,11.67
Homo sapiens,PRPH,Homo sapiens,PDLIM3,17.5
Homo sapiens,PRPH,Homo sapiens,PFKM,10.69
Homo sapiens,PRPH,Homo sapiens,SCYL2,19.69
Homo sapiens,PRPH,Homo sapiens,SDCBP,10.0
Homo sapiens,PRPH,Homo sapiens,SH3D19,16.74
Homo sapiens,PRPH,Homo sapiens,SMG7,9.84
Homo sapiens,PRPH,Homo sapiens,SNX6,12.6
Homo sapiens,PRPH,Homo sapiens,SORBS1,10.21
Homo sapiens,PRPH,Homo sapiens,STK38,4.88
Homo sapiens,PRPH,Homo sapiens,TP53BP2,4.4
Homo sapiens,FAM167A,Homo sapiens,PRPH,0.999937062
Homo sapiens,SYNC,Homo sapiens,PRPH,0.999999994
Homo sapiens,DES,Homo sapiens,PRPH,0.999997887
Homo sapiens,STK38L,Homo sapiens,PRPH,0.999956947
Homo sapiens,KRT8,Homo sapiens,PRPH,0.999974684
Homo sapiens,TCP10,Homo sapiens,PRPH,0.981861857
Homo sapiens,C1D,Homo sapiens,PRPH,0.958232298
Homo sapiens,SMOX,Homo sapiens,PRPH,0.981126095
Homo sapiens,MECP2,Homo sapiens,PRPH,9.965784285
Homo sapiens,PRDX5,Homo sapiens,SOD1,0.97
Homo sapiens,AHCYL1,Homo sapiens,SOD1,0.91
Homo sapiens,PRDX1,Homo sapiens,SOD1,0.878
Homo sapiens,NME2,Homo sapiens,SOD1,0.869
Homo sapiens,PLS3,Homo sapiens,SOD1,0.836
Homo sapiens,SOD1,Homo sapiens,SOD2,0.821
Homo sapiens,NME1,Homo sapiens,SOD1,0.803
Homo sapiens,SOD1,Homo sapiens,SPTBN1,0.783
Homo sapiens,SOD1,Homo sapiens,TIAL1,0.778
Homo sapiens,PRDX2,Homo sapiens,SOD1,0.76
Homo sapiens,PPP2CA,Homo sapiens,SOD1,0.758
Homo sapiens,PPIA,Homo sapiens,SOD1,0.75
Homo sapiens,SOD1,Homo sapiens,ACY1,0.072748009
Homo sapiens,SOD1,Homo sapiens,ADK,0.239101905
Homo sapiens,SOD1,Homo sapiens,ADSL,0.087440939
Homo sapiens,SOD1,Homo sapiens,AK2,0.202272069
Homo sapiens,SOD1,Homo sapiens,AKR1A1,0.178461825
Homo sapiens,SOD1,Homo sapiens,AKR1B1,0.27854835
Homo sapiens,SOD1,Homo sapiens,AKR1B15,0.203035704
Homo sapiens,SOD1,Homo sapiens,LOC101930400,0.223181463
Homo sapiens,SOD1,Homo sapiens,AKR1C2,0.223181463
Homo sapiens,SOD1,Homo sapiens,ASNS,0.111686861
Homo sapiens,SOD1,Homo sapiens,ATOX1,0.15177668
Homo sapiens,SOD1,Homo sapiens,C11orf54,0.085931488
Homo sapiens,SOD1,Homo sapiens,CAT,0.424741889
Homo sapiens,SOD1,Homo sapiens,CCS,0.147772476
Homo sapiens,SOD1,Homo sapiens,CFL1,0.865954522
Homo sapiens,SOD1,Homo sapiens,CFL2,0.424656077
Homo sapiens,SOD1,Homo sapiens,COLEC10,0.089449078
Homo sapiens,SOD1,Homo sapiens,COX17,0.259094076
Homo sapiens,SOD1,Homo sapiens,CRIP1,0.220370302
Homo sapiens,SOD1,Homo sapiens,DBI,0.129875959
Homo sapiens,SOD1,Homo sapiens,DSTN,0.264651982
Homo sapiens,SOD1,Homo sapiens,ENO1,0.5
Homo sapiens,SOD1,Homo sapiens,ENO2,0.15863717
Homo sapiens,SOD1,Homo sapiens,ENO3,0.183780353
Homo sapiens,SOD1,Homo sapiens,FABP3,0.474928953
Homo sapiens,SOD1,Homo sapiens,FABP5,0.481322964
Homo sapiens,SOD1,Homo sapiens,FABP7,0.724287566
Homo sapiens,SOD1,Homo sapiens,FKBP1A,0.990324124
Homo sapiens,SOD1,Homo sapiens,FKBP1B,0.970733889
Homo sapiens,SOD1,Homo sapiens,FKBP7,0.085526041
Homo sapiens,SOD1,Homo sapiens,GAPDH,0.13643441
Homo sapiens,SOD1,Homo sapiens,GLOD4,1.0
Homo sapiens,SOD1,Homo sapiens,GLRX,0.253928056
Homo sapiens,SOD1,Homo sapiens,GNPDA2,0.138839494
Homo sapiens,SOD1,Homo sapiens,GOT1,0.990266802
Homo sapiens,SOD1,Homo sapiens,GPX4,0.608970763
Homo sapiens,SOD1,Homo sapiens,GSTZ1,0.121376231
Homo sapiens,SOD1,Homo sapiens,HIBCH,0.167786402
Homo sapiens,SOD1,Homo sapiens,HSPA9,0.676170198
Homo sapiens,SOD1,Homo sapiens,HSPE1,0.804195092
Homo sapiens,SOD1,Homo sapiens,LACTB2,0.08738011
Homo sapiens,SOD1,Homo sapiens,LDHA,0.567973918
Homo sapiens,SOD1,Homo sapiens,LDHAL6A,0.467812993
Homo sapiens,SOD1,Homo sapiens,LDHAL6B,0.56576067
Homo sapiens,SOD1,Homo sapiens,LDHB,0.14158364
Homo sapiens,SOD1,Homo sapiens,LDHC,0.48401876
Homo sapiens,SOD1,Homo sapiens,LGALS1,0.085024075
Homo sapiens,SOD1,Homo sapiens,LGALS3,0.121628662
Homo sapiens,SOD1,Homo sapiens,MDH2,0.398323913
Homo sapiens,SOD1,Homo sapiens,MPI,0.121609726
Homo sapiens,SOD1,Homo sapiens,NME1,0.174466572
Homo sapiens,SOD1,Homo sapiens,NME1-NME2,0.999999589
Homo sapiens,SOD1,Homo sapiens,NME2,0.999999508
Homo sapiens,SOD1,Homo sapiens,NUTF2,0.271992833
Homo sapiens,SOD1,Homo sapiens,OAT,0.116067231
Homo sapiens,SOD1,Homo sapiens,PABPC3,0.079614581
Homo sapiens,SOD1,Homo sapiens,PABPC4,0.107633485
Homo sapiens,SOD1,Homo sapiens,PCBP1,0.537336223
Homo sapiens,SOD1,Homo sapiens,PCMT1,0.100669717
Homo sapiens,SOD1,Homo sapiens,PDCD6IP,0.464917216
Homo sapiens,SOD1,Homo sapiens,PDXK,0.079521108
Homo sapiens,SOD1,Homo sapiens,PEBP1,0.812416634
Homo sapiens,SOD1,Homo sapiens,PGAM1,0.12278113
Homo sapiens,SOD1,Homo sapiens,PGM1,0.693976931
Homo sapiens,SOD1,Homo sapiens,PGM5,0.334542418
Homo sapiens,SOD1,Homo sapiens,PITPNB,0.075990756
Homo sapiens,SOD1,Homo sapiens,PMP2,0.607890607
Homo sapiens,SOD1,Homo sapiens,PPIA,0.121913029
Homo sapiens,SOD1,Homo sapiens,PPIF,0.634836409
Homo sapiens,SOD1,Homo sapiens,PPIL3,0.070246905
Homo sapiens,SOD1,Homo sapiens,PRDX1,0.101899302
Homo sapiens,SOD1,Homo sapiens,PRDX2,0.55001524
Homo sapiens,SOD1,Homo sapiens,PRDX5,0.697477458
Homo sapiens,SOD1,Homo sapiens,QDPR,0.087563419
Homo sapiens,SOD1,Homo sapiens,RAE1,0.074592652
Homo sapiens,SOD1,Homo sapiens,RGN,0.958164078
Homo sapiens,SOD1,Homo sapiens,RPE,0.110304284
Homo sapiens,SOD1,Homo sapiens,SCYL2,0.197427736
Homo sapiens,SOD1,Homo sapiens,SERPINB5,0.072068481
Homo sapiens,CBFB,Homo sapiens,SOD1,0.253615028
Homo sapiens,DAZAP1,Homo sapiens,SOD1,0.197260082
Homo sapiens,HIBADH,Homo sapiens,SOD1,0.100300904
Homo sapiens,NUDC,Homo sapiens,SOD1,0.104005914
Homo sapiens,OXCT1,Homo sapiens,SOD1,0.093387659
Homo sapiens,PIN1,Homo sapiens,SOD1,0.2657132
Homo sapiens,PIR,Homo sapiens,SOD1,0.120840578
Homo sapiens,SRI,Homo sapiens,SOD1,0.119277996
Homo sapiens,TXN,Homo sapiens,SOD1,0.940339874
Homo sapiens,TXN2,Homo sapiens,SOD1,0.25053298
Homo sapiens,SOD1,Homo sapiens,SOD2,0.984402395
Homo sapiens,SOD1,Homo sapiens,SORD,0.079597237
Homo sapiens,SOD1,Homo sapiens,SPR,0.102304519
Homo sapiens,SOD1,Homo sapiens,STIP1,0.306323877
Homo sapiens,SOD1,Homo sapiens,TAGLN2,0.07938601
Homo sapiens,SOD1,Homo sapiens,TANGO2,0.916185818
Homo sapiens,SOD1,Homo sapiens,TKT,0.994111652
Homo sapiens,SOD1,Homo sapiens,TKTL2,0.729371006
Homo sapiens,SOD1,Homo sapiens,TRAP1,0.08353226
Homo sapiens,SOD1,Homo sapiens,UBE2L3,0.444100418
Homo sapiens,SOD1,Homo sapiens,UBE2V1,0.111689037
Homo sapiens,SOD1,Homo sapiens,TMEM189-UBE2V1,0.111689037
Homo sapiens,SOD1,Homo sapiens,UFC1,0.169142798
Homo sapiens,SOD1,Homo sapiens,UFM1,0.131752913
Homo sapiens,SOD1,Homo sapiens,MAVS,0.999991973
Homo sapiens,BCL2L13,Homo sapiens,SOD1,0.999987778
Homo sapiens,SOD1,Homo sapiens,CCS,0.999757702
Homo sapiens,SOD1,Homo sapiens,STXBP2,0.98345631
Homo sapiens,SOD1,Homo sapiens,CENPV,0.983046103
Homo sapiens,SOD1,Homo sapiens,PHKA1,0.978263329
Homo sapiens,APOL2,Homo sapiens,SOD1,0.875646135
Homo sapiens,SOD1,Homo sapiens,BASP1,0.0171557
Homo sapiens,SOD1,Homo sapiens,LDHB,0.0123884
Homo sapiens,SOD1,Homo sapiens,H1F0,0.00878234
Homo sapiens,SOD1,Homo sapiens,PRDX2,0.00860492
Homo sapiens,SOD1,Homo sapiens,TPI1,0.00765933
Homo sapiens,SOD1,Homo sapiens,PPIA,0.00737565
Homo sapiens,SOD1,Homo sapiens,GSTP1,0.00579515
Homo sapiens,SOD1,Homo sapiens,EEF2,0.0053899
Homo sapiens,SOD1,Homo sapiens,MARCKSL1,0.00499275
Homo sapiens,SOD1,Homo sapiens,HSPE1,0.00477248
Homo sapiens,SOD1,Homo sapiens,TBCA,0.00450734
Homo sapiens,SOD1,Homo sapiens,PRDX6,0.00434636
Homo sapiens,SOD1,Homo sapiens,RPL30,0.00423298
Homo sapiens,SOD1,Homo sapiens,MIF,0.00423298
Homo sapiens,SOD1,Homo sapiens,CCT2,0.00409452
Homo sapiens,SOD1,Homo sapiens,PGK1,0.00408579
Homo sapiens,SOD1,Homo sapiens,APRT,0.00405661
Homo sapiens,SOD1,Homo sapiens,CCT8,0.00399739
Homo sapiens,SOD1,Homo sapiens,YWHAZ,0.00397382
Homo sapiens,SOD1,Homo sapiens,YWHAB,0.00395767
Homo sapiens,SOD1,Homo sapiens,NOP10,0.00380307
Homo sapiens,SOD1,Homo sapiens,UCHL1,0.00327439
Homo sapiens,SOD1,Homo sapiens,PCMT1,0.00321669
Homo sapiens,SOD1,Homo sapiens,PPM1A,0.00318582
Homo sapiens,SOD1,Homo sapiens,TKT,0.00312548
Homo sapiens,SOD1,Homo sapiens,PPM1B,0.00304881
Homo sapiens,SOD1,Homo sapiens,PPIAL4B,0.00296825
Homo sapiens,SOD1,Homo sapiens,UBA1,0.00276064
Homo sapiens,SOD1,Homo sapiens,BANF1,0.00273479
Homo sapiens,SOD1,Homo sapiens,CCT7,0.00268946
Homo sapiens,SOD1,Homo sapiens,ALDOA,0.00267469
Homo sapiens,SOD1,Homo sapiens,AHSG,0.00265282
Homo sapiens,SOD1,Homo sapiens,GLO1,0.00264561
Homo sapiens,SOD1,Homo sapiens,RUVBL2,0.00262847
Homo sapiens,SOD1,Homo sapiens,PARK7,0.00257562
Homo sapiens,SOD1,Homo sapiens,TIMM13,0.00256207
Homo sapiens,SOD1,Homo sapiens,SUMO2,0.00256207
Homo sapiens,SOD1,Homo sapiens,TAGLN2,0.0024462
Homo sapiens,SOD1,Homo sapiens,PDIA3,0.00240987
Homo sapiens,SOD1,Homo sapiens,PTMS,0.00238624
Homo sapiens,SOD1,Homo sapiens,PSMD14,0.00235545
Homo sapiens,SOD1,Homo sapiens,TRIM28,0.00233194
Homo sapiens,SOD1,Homo sapiens,S100A11,0.00231806
Homo sapiens,SOD1,Homo sapiens,H1FX,0.00228541
Homo sapiens,SOD1,Homo sapiens,NACA,0.00226415
Homo sapiens,SOD1,Homo sapiens,LDHA,0.00219937
Homo sapiens,SOD1,Homo sapiens,GDI1,0.00217804
Homo sapiens,SOD1,Homo sapiens,MDH2,0.00216032
Homo sapiens,SOD1,Homo sapiens,VCP,0.00211386
Homo sapiens,SOD1,Homo sapiens,MTPN,0.00206268
Homo sapiens,SOD1,Homo sapiens,PSMB6,0.00203679
Homo sapiens,SOD1,Homo sapiens,RPA3,0.00201154
Homo sapiens,SOD1,Homo sapiens,YWHAQ,0.00198691
Homo sapiens,SOD1,Homo sapiens,HINT1,0.00193172
Homo sapiens,SOD1,Homo sapiens,ACOT7,0.00192155
Homo sapiens,SOD1,Homo sapiens,CKB,0.00191651
Homo sapiens,SOD1,Homo sapiens,ETFB,0.00190899
Homo sapiens,SOD1,Homo sapiens,ILF2,0.00187228
Homo sapiens,SOD1,Homo sapiens,SPIN1,0.00185799
Homo sapiens,SOD1,Homo sapiens,MAT2A,0.00184858
Homo sapiens,SOD1,Homo sapiens,PFN1,0.00173855
Homo sapiens,SOD1,Homo sapiens,EEF1D,0.00173236
Homo sapiens,SOD1,Homo sapiens,ACAT1,0.00171005
Homo sapiens,SOD1,Homo sapiens,DDX39B,0.00170605
Homo sapiens,SOD1,Homo sapiens,SRP19,0.00169025
Homo sapiens,SOD1,Homo sapiens,EIF1AX,0.00169025
Homo sapiens,SOD1,Homo sapiens,PSMC2,0.00168635
Homo sapiens,SOD1,Homo sapiens,EEF1G,0.00167091
Homo sapiens,SOD1,Homo sapiens,STMN1,0.00163353
Homo sapiens,SOD1,Homo sapiens,CHCHD2,0.0016119
Homo sapiens,SOD1,Homo sapiens,UBE2N,0.00160129
Homo sapiens,SOD1,Homo sapiens,PFDN2,0.0015805
Homo sapiens,SOD1,Homo sapiens,CRYZ,0.00147961
Homo sapiens,SOD1,Homo sapiens,DSTN,0.00147513
Homo sapiens,SOD1,Homo sapiens,HNRNPAB,0.00146624
Homo sapiens,SOD1,Homo sapiens,LDHAL6A,0.00146624
Homo sapiens,SOD1,Homo sapiens,TAB1,0.00144879
Homo sapiens,SOD1,Homo sapiens,P4HB,0.00143738
Homo sapiens,SOD1,Homo sapiens,GNB1,0.00143174
Homo sapiens,SOD1,Homo sapiens,MCM4,0.00141018
Homo sapiens,SOD1,Homo sapiens,ANXA1,0.00140692
Homo sapiens,SOD1,Homo sapiens,SAE1,0.00140692
Homo sapiens,SOD1,Homo sapiens,RBM8A,0.00139883
Homo sapiens,SOD1,Homo sapiens,CUTA,0.00135976
Homo sapiens,SOD1,Homo sapiens,ALDH7A1,0.00135471
Homo sapiens,SOD1,Homo sapiens,IDH3A,0.00133004
Homo sapiens,SOD1,Homo sapiens,UBE2M,0.00133004
Homo sapiens,SOD1,Homo sapiens,DNM1L,0.00132281
Homo sapiens,SOD1,Homo sapiens,RAP1A,0.00132281
Homo sapiens,SOD1,Homo sapiens,HEXB,0.00131329
Homo sapiens,SOD1,Homo sapiens,NAP1L4,0.00129811
Homo sapiens,SOD1,Homo sapiens,CDC42,0.00127433
Homo sapiens,SOD1,Homo sapiens,RHOA,0.00126112
Homo sapiens,SOD1,Homo sapiens,PSMC6,0.0012514
Homo sapiens,SOD1,Homo sapiens,LMNB1,0.00124606
Homo sapiens,SOD1,Homo sapiens,PPP2R1A,0.00123971
Homo sapiens,SOD1,Homo sapiens,VAT1,0.00123866
Homo sapiens,SOD1,Homo sapiens,MRPL12,0.00122927
Homo sapiens,SOD1,Homo sapiens,HMGB3,0.00121698
Homo sapiens,SOD1,Homo sapiens,HSP90B1,0.00121244
Homo sapiens,SOD1,Homo sapiens,RAB9A,0.00121093
Homo sapiens,SOD1,Homo sapiens,EIF4A3,0.00118441
Homo sapiens,SOD1,Homo sapiens,SERPINH1,0.00116458
Homo sapiens,SOD1,Homo sapiens,POLR2E,0.00115903
Homo sapiens,SOD1,Homo sapiens,PRDX5,0.00113737
Homo sapiens,SOD1,Homo sapiens,HMGB1,0.00113208
Homo sapiens,SOD1,Homo sapiens,MOB1B,0.00112684
Homo sapiens,SOD1,Homo sapiens,ENO3,0.00112164
Homo sapiens,SOD1,Homo sapiens,PDIA6,0.00110635
Homo sapiens,SOD1,Homo sapiens,CLDN17,0.00108659
Homo sapiens,SOD1,Homo sapiens,EPDR1,0.00108659
Homo sapiens,SOD1,Homo sapiens,TPD52,0.00108659
Homo sapiens,SOD1,Homo sapiens,RAB21,0.00108176
Homo sapiens,SOD1,Homo sapiens,EEF1B2,0.00108176
Homo sapiens,SOD1,Homo sapiens,GSTK1,0.00107698
Homo sapiens,SOD1,Homo sapiens,PSMA2,0.00104016
Homo sapiens,SOD1,Homo sapiens,AK2,0.0010184
Homo sapiens,SOD1,Homo sapiens,PSME2,0.0010184
Homo sapiens,SOD1,Homo sapiens,AARS,0.00100577
Homo sapiens,SOD1,Homo sapiens,C14orf166,0.000997526
Homo sapiens,SOD1,Homo sapiens,PSMA6,0.000989416
Homo sapiens,SOD1,Homo sapiens,YWHAG,0.000985411
Homo sapiens,SOD1,Homo sapiens,ATP6V1B1,0.000948914
